"","DateTime","Flux_1","Temp_C_1","CO2_Soil_1","CO2_Soil_STD_1","CO2_ATM_1","CO2_ATM_STD_1","Mode_1"
"937",2019-07-17 19:30:00,1.72,13.4,397.2,3.975,299.54,3.584,1.74789
"938",2019-07-17 19:45:00,1.77,13.3,399.78,4.997,299.47,5.844,1.74818
"939",2019-07-17 20:00:00,1.77,13.2,403.3,6.403,302.78,5.123,1.74772
"940",2019-07-17 20:15:00,1.81,13.1,405.84,6.131,303,6.617,1.74789
"941",2019-07-17 20:30:00,1.91,13,409.14,7.633,300.84,4.23,1.74789
"942",2019-07-17 20:45:00,1.94,12.9,411.65,6.657,301.36,5.263,1.74755
"943",2019-07-17 21:00:00,1.96,12.8,413.04,7.512,302.01,7.239,1.74751
"944",2019-07-17 21:15:00,1.99,12.7,415.58,6.323,302.85,6.917,1.74714
"945",2019-07-17 21:30:00,2.09,12.7,422.15,7.009,303.72,4.471,1.74709
"946",2019-07-17 21:45:00,2.11,12.6,421.64,8.62,301.97,6.766,1.74743
"947",2019-07-17 22:00:00,2.1,12.6,422.51,8.071,303.3,5.085,1.74726
"948",2019-07-17 22:15:00,2.27,12.6,436.35,6.343,307.55,4.186,1.7473
"949",2019-07-17 22:30:00,2.29,12.6,434.24,8.987,303.97,7.261,1.74718
"950",2019-07-17 22:45:00,2.24,12.7,434.46,6.62,307.05,8.657,1.74755
"951",2019-07-17 23:00:00,2.28,12.7,433.87,7.891,304.17,7.846,1.74743
"952",2019-07-17 23:15:00,2.19,12.8,431.79,5.329,307.49,6.352,1.74751
"953",2019-07-17 23:30:00,2.28,12.8,436.17,6.864,306.71,5.617,1.74776
"954",2019-07-17 23:45:00,2.27,12.7,437.43,7.109,308.32,6.2,1.74776
"955",2019-07-18 00:00:00,2.23,12.6,431.86,7.371,305.36,8.688,1.7476
"956",2019-07-18 00:15:00,2.15,12.5,428.5,8.292,306.18,8.451,1.74726
"957",2019-07-18 00:30:00,2.25,12.4,433.33,7.08,305.48,7.053,1.74739
"958",2019-07-18 00:45:00,2.26,12.3,435.4,9.153,307.17,6.106,1.74726
"959",2019-07-18 01:00:00,2.44,12.3,443.89,10.152,305.13,6.721,1.74722
"960",2019-07-18 01:15:00,2.4,12.2,443.59,7.599,307.23,5.006,1.74714
"961",2019-07-18 01:30:00,2.48,12.2,448.96,6.986,308.19,7.123,1.74726
"962",2019-07-18 01:45:00,2.33,12.2,441.58,7.985,309.23,8.563,1.74701
"963",2019-07-18 02:00:00,2.53,12.1,450.1,6.823,306.18,5.466,1.74755
"964",2019-07-18 02:15:00,2.35,12.1,442.94,8.275,309.23,7.755,1.74701
"965",2019-07-18 02:30:00,2.66,12.1,459.44,7.515,308.18,7.167,1.74726
"966",2019-07-18 02:45:00,2.5,12.1,453.38,8.866,311.2,8.67,1.74747
"967",2019-07-18 03:00:00,2.77,12.1,466.92,8.533,309.81,8.036,1.74751
"968",2019-07-18 03:15:00,2.53,12.2,455.26,10.458,311.35,7.07,1.7476
"969",2019-07-18 03:30:00,2.72,12.3,463.84,10.668,309.67,7.372,1.74785
"970",2019-07-18 03:45:00,2.84,12.3,474.81,7.657,313.79,7.117,1.74768
"971",2019-07-18 04:00:00,2.67,12.4,464.58,10.953,313.02,8.526,1.74785
"972",2019-07-18 04:15:00,2.65,12.5,462.58,10.155,312.19,8.992,1.74785
"973",2019-07-18 04:30:00,2.82,12.5,472.68,11.155,312.52,8.94,1.74793
"974",2019-07-18 04:45:00,2.71,12.5,467.33,7.075,313.66,7.748,1.74764
"975",2019-07-18 05:00:00,2.76,12.5,469.41,8.892,312.77,6.489,1.7476
"976",2019-07-18 05:15:00,2.76,12.5,469.74,7.215,312.82,10.388,1.74764
"977",2019-07-18 05:30:00,2.84,12.5,475.38,10.98,314.01,7.439,1.7483
"978",2019-07-18 05:45:00,2.81,12.5,472.74,6.665,312.94,7.723,1.74797
"979",2019-07-18 06:00:00,2.73,12.6,468.06,9.829,313.12,9.376,1.74764
"980",2019-07-18 06:15:00,2.82,12.6,469.28,8.341,309.39,7.62,1.74772
"981",2019-07-18 06:30:00,2.82,12.6,474.48,9.308,314.34,7.731,1.74801
"982",2019-07-18 06:45:00,2.87,12.7,476.46,9.829,313.33,8.986,1.74797
"983",2019-07-18 07:00:00,2.8,12.7,472.68,7.979,313.45,6.947,1.74789
"984",2019-07-18 07:15:00,2.73,12.8,471.33,9.647,316.16,8.73,1.74839
"985",2019-07-18 07:30:00,2.82,12.9,471.47,12.183,311.21,9.432,1.74843
"986",2019-07-18 07:45:00,2.75,12.9,469.19,9.719,312.81,7.24,1.7481
"987",2019-07-18 08:00:00,2.73,13,468.38,7.876,313.59,5.973,1.74843
"988",2019-07-18 08:15:00,2.63,13.2,462.05,7.997,312.6,10.872,1.74851
"989",2019-07-18 08:30:00,2.53,13.4,454.08,8.059,310.41,7.486,1.74864
"990",2019-07-18 08:45:00,2.59,13.6,456.25,8.028,308.96,7.507,1.74843
"991",2019-07-18 09:00:00,2.59,14.4,452.47,6.962,305.32,6.92,1.74897
"992",2019-07-18 09:15:00,2.52,14.9,448.14,7.165,305.05,6.108,1.74935
"993",2019-07-18 09:30:00,2.41,15.4,439.17,6.991,302.31,6.521,1.74951
"994",2019-07-18 09:45:00,2.23,16,430.12,7.155,303.31,5.872,1.75022
"995",2019-07-18 10:00:00,2.19,16.3,424.04,7.458,299.44,6.694,1.75039
"996",2019-07-18 10:15:00,2.15,16.9,416.95,4.993,294.75,9.052,1.75064
"997",2019-07-18 10:30:00,2.05,17.2,411.38,5.902,295.27,5.294,1.75072
"998",2019-07-18 10:45:00,1.98,17.6,405.72,6.334,293.11,4.054,1.75097
"999",2019-07-18 11:00:00,1.78,18.2,390.34,5.773,289.24,4.594,1.75147
"1000",2019-07-18 11:15:00,1.71,18.7,383.22,6.003,285.9,4.03,1.75143
"1001",2019-07-18 11:30:00,1.68,18.8,384.09,5.52,288.52,6.583,1.75176
"1002",2019-07-18 11:45:00,1.59,18.8,380.38,8.007,290.27,6.396,1.75235
"1003",2019-07-18 12:00:00,1.61,18.6,379.59,5.083,287.95,6.017,1.75201
"1004",2019-07-18 12:15:00,1.57,19,375.13,5.175,285.8,4.128,1.75214
"1005",2019-07-18 12:30:00,1.5,19.7,370.03,3.273,284.71,4.244,1.75243
"1006",2019-07-18 12:45:00,1.44,20,367.35,4.244,285.31,5.693,1.7528
"1007",2019-07-18 13:00:00,1.34,19.9,368.66,5.053,292.31,4.897,1.75264
"1008",2019-07-18 13:15:00,1.28,19.4,363.37,4.137,290.44,4.313,1.7521
"1009",2019-07-18 13:30:00,1.41,19.3,365.08,6.68,284.88,1.878,1.75255
"1010",2019-07-18 13:45:00,1.38,19.4,367.87,4.887,289.42,4.174,1.75301
"1011",2019-07-18 14:00:00,1.31,19.1,362.56,6.283,288.29,3.334,1.75255
"1012",2019-07-18 14:11:51,0,0,0,0,0,0,2
"1013",2019-07-18 14:30:00,1.24,18.5,359.84,4.437,289.45,3.659,1.7521
"1014",2019-07-18 14:45:00,1.23,18.1,358.19,3.371,288.13,4.967,1.75189
"1015",2019-07-18 15:00:00,1.35,18.4,363.39,4.159,286.92,3.327,1.75193
"1016",2019-07-18 15:15:00,1.26,18.6,355.6,4.319,284.2,2.332,1.75222
"1017",2019-07-18 15:30:00,1.17,18.4,352.06,3.501,285.49,7.225,1.7518
"1018",2019-07-18 15:45:00,1.22,18,351.9,4.993,282.63,3.092,1.75155
"1019",2019-07-18 16:00:00,1.18,17.7,354.22,4.548,287.2,5.725,1.75143
"1020",2019-07-18 16:15:00,1.2,17.4,354.26,4.923,286.07,3.491,1.75122
"1021",2019-07-18 16:30:00,1.15,17.1,355.19,6.129,290.17,2.599,1.75097
"1022",2019-07-18 16:40:38,0,0,0,0,0,0,1
"1023",2019-07-18 16:45:00,1.21,16.5,359.72,3.719,290.81,3.125,1.75014
"1024",2019-07-18 17:00:00,1.31,16.1,363.69,4.176,289.27,1.516,1.75014
"1025",2019-07-18 17:15:00,1.2,15.5,357.35,2.583,289.27,2.238,1.74922
"1026",2019-07-18 17:30:00,1.2,15,360.2,3.179,292.21,3.67,1.74876
"1027",2019-07-18 17:45:00,1.25,14.6,367.02,5.472,296.01,4.258,1.74901
"1028",2019-07-18 18:00:00,1.4,14.2,373.42,3.538,293.89,4.534,1.74826
"1029",2019-07-18 18:15:00,1.35,13.9,373.08,6.94,296.66,2.727,1.74834
"1030",2019-07-18 18:30:00,1.53,13.6,383.3,4.371,296.59,3.508,1.7481
"1031",2019-07-18 18:45:00,1.57,13.4,389.06,6.681,300.07,7.83,1.74843
"1032",2019-07-18 19:00:00,1.68,13.4,394.08,3.344,298.51,5.755,1.74793
"1033",2019-07-18 19:15:00,1.66,13.3,394.69,6.035,300.28,4.605,1.74789
"1034",2019-07-18 19:30:00,1.78,13.2,401.16,7.686,299.92,4.18,1.74822
"1035",2019-07-18 19:45:00,1.77,13.2,401.34,7.052,300.94,4.223,1.74822
"1036",2019-07-18 20:00:00,1.81,13,405.73,7.091,303.05,4.944,1.74805
"1037",2019-07-18 20:15:00,1.93,13,414.76,5.116,305.41,6.762,1.74785
"1038",2019-07-18 20:30:00,1.93,13,413.09,6.247,303.28,4.98,1.74789
"1039",2019-07-18 20:45:00,2,13,418.54,9.433,304.7,3.263,1.74834
"1040",2019-07-18 21:00:00,2.09,13,422.03,5.914,303.24,4.545,1.7481
"1041",2019-07-18 21:15:00,2.12,12.9,423.05,3.657,302.43,5.807,1.74797
"1042",2019-07-18 21:30:00,2.09,12.8,421.68,8.945,303.25,6.406,1.74793
"1043",2019-07-18 21:45:00,1.98,12.7,417.02,5.415,304.62,6.333,1.74751
"1044",2019-07-18 22:00:00,2.06,12.6,421.53,8.232,304.33,6.732,1.7476
"1045",2019-07-18 22:15:00,2.11,12.6,422.41,7.045,302.74,4.027,1.74785
"1046",2019-07-18 22:30:00,2.14,12.6,424.88,9.286,303.6,8.552,1.74764
"1047",2019-07-18 22:45:00,2.19,12.6,429.99,8.113,305.56,4.509,1.74776
"1048",2019-07-18 23:00:00,2.23,12.5,429.7,5.775,303.09,5.386,1.74776
"1049",2019-07-18 23:15:00,2.18,12.5,430.58,8.153,306.62,5.339,1.74772
"1050",2019-07-18 23:30:00,2.1,12.4,425.17,9.218,306.04,8.539,1.74743
"1051",2019-07-18 23:45:00,2.18,12.3,428.99,9.104,305.09,5.47,1.74726
"1052",2019-07-19 00:00:00,2.3,12.3,437.91,7.513,307.3,6.517,1.74768
"1053",2019-07-19 00:15:00,2.36,12.3,442.74,8.169,308.85,5.802,1.7476
"1054",2019-07-19 00:30:00,2.41,12.4,444.67,7.977,307.69,8.314,1.74755
"1055",2019-07-19 00:45:00,2.5,12.6,452.11,10.183,310.42,8.212,1.74793
"1056",2019-07-19 01:00:00,2.49,12.6,450.57,9.758,309.17,7.385,1.74793
"1057",2019-07-19 01:15:00,2.48,12.6,448.27,8.123,307.44,4.718,1.74793
"1058",2019-07-19 01:30:00,2.48,12.6,450.14,8.9,309.47,6.364,1.74797
"1059",2019-07-19 01:45:00,2.47,12.6,446.68,10.63,306.43,7.567,1.74789
"1060",2019-07-19 02:00:00,2.75,12.6,463.49,8.567,307.5,7.04,1.7478
"1061",2019-07-19 02:15:00,2.61,12.5,457.22,10.75,309.19,8.962,1.74818
"1062",2019-07-19 02:30:00,2.74,12.5,462.62,8.95,306.77,7.72,1.74818
"1063",2019-07-19 02:45:00,2.59,12.5,456.46,8.295,309.58,10.519,1.74789
"1064",2019-07-19 03:00:00,2.71,12.4,466.8,9.089,312.88,8.219,1.74793
"1065",2019-07-19 03:15:00,2.54,12.5,457.79,5.317,313.33,7.956,1.74772
"1066",2019-07-19 03:30:00,2.78,12.4,466.68,7.398,309.01,5.345,1.74764
"1067",2019-07-19 03:45:00,2.6,12.3,458.82,7.721,311.06,9.408,1.74785
"1068",2019-07-19 04:00:00,2.6,12.3,456.89,9.251,309.41,10.661,1.7476
"1069",2019-07-19 04:15:00,2.49,12.1,450.91,8.146,309.36,6.867,1.74751
"1070",2019-07-19 04:30:00,2.3,11.7,439.52,7.181,308.99,6.427,1.74643
"1071",2019-07-19 04:45:00,2.25,11,432.56,7.563,305.09,6.403,1.74547
"1072",2019-07-19 05:00:00,2.29,10.4,436.26,7.913,306.19,5.671,1.7448
"1073",2019-07-19 05:15:00,2.32,10.1,436.87,6.866,305.27,8.371,1.74484
"1074",2019-07-19 05:30:00,2.36,10,442.68,7.887,308.95,7.433,1.74501
"1075",2019-07-19 05:45:00,2.31,9.9,438.79,8.255,307.67,7.566,1.74468
"1076",2019-07-19 06:00:00,2.44,9.9,445.7,10.262,307.37,6.937,1.74489
"1077",2019-07-19 06:15:00,2.59,10.1,456.95,9.423,309.67,7.087,1.74539
"1078",2019-07-19 06:30:00,2.72,10.4,463.24,6.932,308.73,7.046,1.74559
"1079",2019-07-19 06:45:00,2.73,10.8,465.9,9.018,310.64,7.41,1.74589
"1080",2019-07-19 07:00:00,2.74,11,463.99,9.337,308.67,10.461,1.74626
"1081",2019-07-19 07:15:00,2.71,11.3,465.42,8.144,311.82,10.179,1.74676
"1082",2019-07-19 07:30:00,2.66,11.5,462.79,10.249,311.96,10.012,1.74709
"1083",2019-07-19 07:45:00,2.6,11.8,456.88,9.39,309.28,6.796,1.74693
"1084",2019-07-19 08:00:00,2.6,12.1,456.6,7.209,309.04,8.083,1.7468
"1085",2019-07-19 08:15:00,2.58,12.3,451.04,6.997,304.56,6.301,1.74709
"1086",2019-07-19 08:30:00,2.44,12.5,445.91,9.019,307.28,5.636,1.74764
"1087",2019-07-19 08:45:00,2.58,12.7,450.3,10.706,304.04,7.961,1.74768
"1088",2019-07-19 09:00:00,2.47,13,444.44,7.376,303.98,8.15,1.7478
"1089",2019-07-19 09:15:00,2.52,13.6,443.09,9.895,300.16,5.993,1.74839
"1090",2019-07-19 09:30:00,2.38,14.2,434.6,6.728,299.21,8.624,1.74893
"1091",2019-07-19 09:45:00,2.33,15.2,428.54,8.721,296.12,8.356,1.74951
"1092",2019-07-19 10:00:00,2.08,15.6,416.05,6.864,297.97,9.661,1.74964
"1093",2019-07-19 10:15:00,2.02,15.9,409.51,7.872,294.83,6.844,1.75001
"1094",2019-07-19 10:30:00,1.99,15.9,408.8,6.93,295.56,6.866,1.75022
"1095",2019-07-19 10:45:00,2.01,15.9,408.46,8.273,294.61,4.582,1.74997
"1096",2019-07-19 11:00:00,1.98,16.1,405.97,6.579,293.37,6.731,1.75022
"1097",2019-07-19 11:15:00,1.97,16.8,400.52,6.389,288.68,6.06,1.75047
"1098",2019-07-19 11:30:00,1.79,17,394.37,5.738,292.72,5.886,1.75072
"1099",2019-07-19 11:45:00,1.74,16.7,393.3,5.97,294.26,5.13,1.75064
"1100",2019-07-19 12:00:00,1.87,16.8,391.8,5.307,285.68,6.702,1.75093
"1101",2019-07-19 12:15:00,1.81,18,389.41,6.858,286.49,6.23,1.75143
"1102",2019-07-19 12:30:00,1.71,18.5,388.7,3.757,291.8,4.971,1.75151
"1103",2019-07-19 12:45:00,1.69,18.6,383.63,5.615,287.45,4.861,1.75185
"1104",2019-07-19 13:00:00,1.66,18.9,378.43,4.998,284.12,6.226,1.7518
"1105",2019-07-19 13:17:26,0,0,0,0,0,0,1
"1106",2019-07-19 13:28:52,0,0,0,0,0,0,2
"1107",2019-07-19 13:30:00,1.36,18.9,361.34,6.448,284.39,7.012,1.75218
"1108",2019-07-19 13:45:00,1.17,18.5,354.12,4.523,287.52,4.661,1.75185
"1109",2019-07-19 14:00:00,1.14,18.5,347.94,2.609,283.05,3.867,1.7518
"1110",2019-07-19 14:15:00,1.08,18.9,341.37,3.5,280.25,2.492,1.75197
"1111",2019-07-19 14:30:00,1.12,18.9,347.34,3.803,283.89,5.238,1.75239
"1112",2019-07-19 14:45:00,1.03,18.1,342.28,4.251,283.6,3.848,1.75139
"1113",2019-07-19 15:00:00,1.06,17.3,344.28,3.771,284.01,4.167,1.75068
"1114",2019-07-19 15:15:00,1.06,16.7,343.48,4.168,283.29,3.578,1.75043
"1115",2019-07-19 15:30:00,1.1,16.4,347.52,5.483,284.94,4.761,1.75059
"1116",2019-07-19 15:45:00,1.12,16.2,350.42,5.591,287,3.518,1.7501
"1117",2019-07-19 16:00:00,1.09,15.9,349.78,5.605,287.8,3.397,1.75022
"1118",2019-07-19 16:15:00,1.14,15.6,352.7,5.385,288.11,3.439,1.74976
"1119",2019-07-19 16:30:00,1.18,15.6,357.04,6.744,289.8,5.164,1.75001
"1120",2019-07-19 16:45:00,1.15,15.3,356.28,3.021,290.77,4.638,1.74976
"1121",2019-07-19 17:00:00,1.23,15,358.75,4.364,289.18,3.141,1.74914
"1122",2019-07-19 17:15:00,1.21,14.6,360.38,5.374,291.68,3.848,1.74868
"1123",2019-07-19 17:30:00,1.28,14.3,362.97,4.875,290.48,3.809,1.7488
"1124",2019-07-19 17:45:00,1.23,14.1,363.59,5.818,293.68,5.819,1.74851
"1125",2019-07-19 18:00:00,0.66,13.9,332.89,3.876,295.22,4.93,1.74851
"1126",2019-07-19 18:15:00,0.56,13.6,321.92,2.825,290.33,2.354,1.74859
"1127",2019-07-19 18:30:00,0.46,13.4,316.71,4.357,290.45,2.418,1.7483
"1128",2019-07-19 18:45:00,0.42,13.3,311.67,2.687,287.78,4.912,1.7478
"1129",2019-07-19 19:00:00,0.44,13.2,313.16,0.935,288.38,3.907,1.74785
"1130",2019-07-19 19:15:00,0.45,13.1,316.37,2.552,290.85,1.716,1.74805
"1131",2019-07-19 19:30:00,0.4,13.1,313.65,2.769,291.14,2.507,1.74785
"1132",2019-07-19 19:45:00,0.39,13.1,311.87,2.48,289.66,2.575,1.74785
"1133",2019-07-19 20:00:00,0.38,13.1,311.59,3.359,290.19,1.202,1.74805
"1134",2019-07-19 20:15:00,0.48,13.1,315.89,4.095,288.47,3.868,1.74818
"1135",2019-07-19 20:30:00,0.41,13,313.53,2.605,290.46,3.493,1.74785
"1136",2019-07-19 20:45:00,0.46,13,316.49,2.127,290.29,1.252,1.74797
"1137",2019-07-19 21:00:00,0.47,13,318.28,2.793,291.35,2.826,1.74822
"1138",2019-07-19 21:15:00,0.56,12.9,323.76,3.28,291.84,3.946,1.74797
"1139",2019-07-19 21:30:00,0.55,12.9,325.45,4.798,294.46,2.275,1.74789
"1140",2019-07-19 21:45:00,0.57,12.9,326.66,1.703,294.55,2.607,1.74785
"1141",2019-07-19 22:00:00,0.63,13,328.65,4.272,293.13,2.73,1.74826
"1142",2019-07-19 22:15:00,0.66,13,333.39,2.569,295.75,3.055,1.74843
"1143",2019-07-19 22:30:00,0.69,13,333.09,3.335,293.68,1.435,1.74826
"1144",2019-07-19 22:45:00,0.71,13,334.25,4.833,294.06,2.556,1.74805
"1145",2019-07-19 23:00:00,0.75,13,336.68,3.752,294.22,0.883,1.7483
"1146",2019-07-19 23:15:00,0.79,13,339.78,3.62,294.83,2.87,1.74826
"1147",2019-07-19 23:30:00,0.8,13,339.06,4.138,293.89,4.041,1.74822
"1148",2019-07-19 23:45:00,0.71,13,333.04,3.407,292.83,2.822,1.74822
"1149",2019-07-20 00:00:00,0.71,12.9,331.82,2.136,291.48,1.512,1.7481
"1150",2019-07-20 00:15:00,0.72,12.8,333.54,1.687,292.61,3.199,1.74797
"1151",2019-07-20 00:30:00,0.66,12.9,330.88,3.296,293.29,2.422,1.7481
"1152",2019-07-20 00:45:00,0.67,12.9,330.67,3.153,292.83,2.425,1.74814
"1153",2019-07-20 01:00:00,0.68,12.9,332.92,1.851,294.18,1.819,1.7481
"1154",2019-07-20 01:15:00,0.73,12.9,334.33,2.773,293.05,0.818,1.74818
"1155",2019-07-20 01:30:00,0.73,12.9,334.43,0.63,292.87,3.691,1.74835
"1156",2019-07-20 01:45:00,0.7,13,331.73,3.303,292,2.215,1.74797
"1157",2019-07-20 02:00:00,0.74,13,335.79,3.188,293.81,4.036,1.74839
"1158",2019-07-20 02:15:00,0.7,12.9,334.62,4.717,294.82,2.261,1.74839
"1159",2019-07-20 02:30:00,0.7,12.9,334.35,3.138,294.34,3.435,1.74814
"1160",2019-07-20 02:45:00,0.75,12.9,335.7,1.855,293.16,2.908,1.74818
"1161",2019-07-20 03:00:00,0.9,12.9,345.72,2.862,294.45,4.159,1.74805
"1162",2019-07-20 03:15:00,0.91,12.9,348.61,3.115,296.85,3.165,1.74801
"1163",2019-07-20 03:30:00,0.98,12.9,351.96,4.673,296.22,4.814,1.74814
"1164",2019-07-20 03:45:00,0.98,12.9,351.3,3.896,295.58,3.492,1.74826
"1165",2019-07-20 04:00:00,0.92,12.8,346.95,6.698,294.43,3.037,1.74805
"1166",2019-07-20 04:15:00,0.86,12.7,345.83,2.302,296.75,2.625,1.74768
"1167",2019-07-20 04:30:00,0.92,12.6,341.99,3.85,289.75,3.715,1.74776
"1168",2019-07-20 04:45:00,0.88,12.6,345.47,1.681,295.32,2.395,1.74785
"1169",2019-07-20 05:00:00,0.87,12.6,346.6,2.959,297.42,3.904,1.7478
"1170",2019-07-20 05:15:00,0.85,12.6,345.59,4.042,297.17,3.266,1.7481
"1171",2019-07-20 05:30:00,0.88,12.6,344.79,4.227,295.06,1.861,1.7481
"1172",2019-07-20 05:45:00,0.75,12.6,339.59,3.812,296.79,2.052,1.74793
"1173",2019-07-20 06:00:00,0.84,12.5,343.13,2.213,295.2,3.198,1.74785
"1174",2019-07-20 06:15:00,0.82,12.4,343.68,1.514,297.26,4.283,1.74751
"1175",2019-07-20 06:30:00,0.83,12.4,343.33,1.848,296.32,1.835,1.74768
"1176",2019-07-20 06:45:00,0.7,12.4,335.71,3.973,295.77,2.874,1.74789
"1177",2019-07-20 07:00:00,0.73,12.6,337.31,2.444,296.06,3.043,1.74776
"1178",2019-07-20 07:15:00,0.79,12.7,340.46,1.295,295.78,3.132,1.74822
"1179",2019-07-20 07:30:00,0.87,12.8,345.37,4.084,296.13,2.337,1.74814
"1180",2019-07-20 07:45:00,0.9,12.9,346.06,4.492,295.16,2.974,1.74826
"1181",2019-07-20 08:00:00,0.91,12.9,345.34,3.587,293.77,2.924,1.74843
"1182",2019-07-20 08:15:00,0.91,13.2,345,2.303,293.36,2.213,1.74847
"1183",2019-07-20 08:30:00,0.94,13.5,347.78,3.676,294.35,2.139,1.74889
"1184",2019-07-20 08:45:00,0.94,13.8,345.28,5.349,291.67,4.327,1.74893
"1185",2019-07-20 09:00:00,0.92,14,343.63,3.68,291.65,3.472,1.74901
"1186",2019-07-20 09:15:00,0.85,14.1,340.91,2.326,292.39,1.395,1.7491
"1187",2019-07-20 09:30:00,0.84,14.3,337.15,3.27,289.67,3.33,1.74922
"1188",2019-07-20 09:45:00,1.13,14.6,351.37,3.147,287.21,4.224,1.74918
"1189",2019-07-20 10:00:00,1.06,14.6,350.4,2.613,290.23,3.637,1.74926
"1190",2019-07-20 10:15:00,1.16,15,351.96,3.318,286.2,2.771,1.74955
"1191",2019-07-20 10:30:00,0.94,15.2,343.55,3.645,290.06,4.173,1.74943
"1192",2019-07-20 10:45:00,0.93,15.5,340.25,2.69,287.4,4.548,1.74972
"1193",2019-07-20 11:00:00,0.98,15.7,340.13,6.273,284.37,3.754,1.7501
"1194",2019-07-20 11:15:00,0.88,16.4,332.25,5.405,282.46,0.941,1.75072
"1195",2019-07-20 11:30:00,0.78,16.7,327.37,2.101,282.8,3.207,1.75035
"1196",2019-07-20 11:45:00,0.69,16.9,321.85,1.76,282.46,3.406,1.75068
"1197",2019-07-20 12:00:00,0.78,17.2,324.71,3.683,280.24,4.107,1.75101
"1198",2019-07-20 12:15:00,0.7,17.5,319.53,2.191,279.62,1.88,1.75114
"1199",2019-07-20 12:30:00,0.75,17.6,320.89,3.398,278.34,2.233,1.7513
"1200",2019-07-20 12:45:00,0.61,17.5,315.32,2.358,280.85,1.867,1.75126
"1201",2019-07-20 13:00:00,0.57,17.4,312,2.829,279.89,4.458,1.75089
"1202",2019-07-20 13:15:00,0.68,17.2,316.47,3.688,277.65,4.853,1.75068
"1203",2019-07-20 13:30:00,0.66,17.4,318.34,1.878,280.64,2.618,1.7513
"1204",2019-07-20 13:45:00,0.72,17.7,318.49,2.038,277.64,2.356,1.75168
"1205",2019-07-20 14:00:00,0.68,17.4,318.38,3.078,279.87,2.89,1.75143
"1206",2019-07-20 14:15:00,0.61,17.4,313.62,2.264,279.15,3.679,1.75122
"1207",2019-07-20 14:30:00,0.68,17.5,316.51,1.864,278.18,3.105,1.75139
"1208",2019-07-20 14:45:00,0.78,17.7,324.19,3.801,280.17,3.587,1.75176
"1209",2019-07-20 15:00:00,0.74,17.4,322.48,4.503,280.25,0.803,1.75139
"1210",2019-07-20 15:15:00,0.67,17.2,319.71,5.785,281.57,2.861,1.75135
"1211",2019-07-20 15:30:00,0.69,17.1,320.57,2.522,281.46,2.667,1.75118
"1212",2019-07-20 15:45:00,0.71,16.9,321.97,2.13,281.6,2.681,1.75126
"1213",2019-07-20 16:00:00,0.7,16.6,319.71,4.147,279.68,2.413,1.75114
"1214",2019-07-20 16:15:00,0.73,16.4,322.6,1.468,281.41,3.066,1.75076
"1215",2019-07-20 16:30:00,0.72,16.1,323.79,3.077,283.07,2.241,1.75047
"1216",2019-07-20 16:45:00,0.7,15.8,323.19,2.475,283.25,2.785,1.75014
"1217",2019-07-20 17:00:00,0.69,15.3,323.65,1.42,284.47,3.679,1.74968
"1218",2019-07-20 17:15:00,0.75,15.1,324.9,3.29,282.11,4.791,1.74951
"1219",2019-07-20 17:30:00,0.69,15,326.44,4.128,287.17,3.072,1.7496
"1220",2019-07-20 17:45:00,0.69,14.8,326.61,4.762,287.44,2.516,1.74964
"1221",2019-07-20 18:00:00,0.72,14.5,328.27,4.514,287.42,3.763,1.74897
"1222",2019-07-20 18:15:00,0.78,14.1,331.17,3.999,286.87,3.551,1.74859
"1223",2019-07-20 18:30:00,0.81,13.8,335.11,3.042,288.88,3.735,1.74868
"1224",2019-07-20 18:45:00,0.88,13.6,339.86,5.383,290.03,1.997,1.74847
"1225",2019-07-20 19:00:00,0.91,13.4,341.93,2.489,290.49,3.356,1.74851
"1226",2019-07-20 19:15:00,0.9,13.3,343.4,4.977,292.11,3.891,1.74801
"1227",2019-07-20 19:30:00,0.96,13.2,347.05,1.937,292.33,3.608,1.74814
"1228",2019-07-20 19:45:00,1.03,13.2,350.88,1.507,292.2,1.625,1.74805
"1229",2019-07-20 20:00:00,1.05,13.1,352.65,3.412,292.89,4.196,1.7481
"1230",2019-07-20 20:15:00,1.07,13,354.18,3.251,293.2,5.41,1.74814
"1231",2019-07-20 20:30:00,1.08,13,357.73,6.095,296.57,5.51,1.74805
"1232",2019-07-20 20:45:00,1.11,12.9,358.41,5.352,295.6,3.71,1.74805
"1233",2019-07-20 21:00:00,1.12,12.9,361.23,4.794,297.88,4.072,1.7481
"1234",2019-07-20 21:15:00,1.2,12.8,364.21,5.367,295.93,4.923,1.74801
"1235",2019-07-20 21:30:00,1.2,12.8,365.81,4.241,297.84,2.245,1.74793
"1236",2019-07-20 21:45:00,1.28,12.8,370.8,5.79,297.85,4.341,1.74834
"1237",2019-07-20 22:00:00,1.23,12.8,368.74,5.817,298.82,3.701,1.74826
"1238",2019-07-20 22:15:00,1.36,12.8,372.96,5.13,295.89,5.395,1.74839
"1239",2019-07-20 22:30:00,1.33,12.7,373.04,4.412,297.33,2.173,1.74814
"1240",2019-07-20 22:45:00,1.37,12.7,375.4,5.39,297.63,4.497,1.74805
"1241",2019-07-20 23:00:00,1.34,12.7,375.87,6.294,299.55,5.046,1.7478
"1242",2019-07-20 23:15:00,1.47,12.7,379.06,5.892,295.41,3.922,1.74822
"1243",2019-07-20 23:30:00,1.32,12.6,374.28,5.628,299.29,4.539,1.74822
